date_d,dam_code_s,water_in_f,water_lvl_f,out_elec_f,out_spill_f,out_irr_f,in_pump_f
13/08/2539,ubr,3.49,737.28,0.00,0.00,0.00,0.00
14/08/2539,ubr,3.49,735.54,0.00,0.00,0.00,0.00
15/08/2539,ubr,0.09,730.36,0.00,0.00,0.00,0.00
16/08/2539,ubr,0.08,725.21,0.00,0.00,0.00,0.00
17/08/2539,ubr,1.85,721.79,0.00,0.00,0.00,0.00
18/08/2539,ubr,1.80,718.38,0.00,0.00,0.00,0.00
19/08/2539,ubr,3.53,716.68,0.00,0.00,0.00,0.00
20/08/2539,ubr,1.82,713.29,0.00,0.00,0.00,0.00
21/08/2539,ubr,1.90,709.91,0.00,0.00,0.00,0.00
22/08/2539,ubr,1.87,706.55,0.00,0.00,0.00,0.00
23/08/2539,ubr,0.00,699.86,0.00,0.00,0.00,0.00
24/08/2539,ubr,2.09,696.53,0.00,0.00,0.00,0.00
25/08/2539,ubr,8.71,699.86,0.00,0.00,0.00,0.00
26/08/2539,ubr,5.52,699.86,0.00,0.00,0.00,0.00
27/08/2539,ubr,9.08,703.20,0.00,0.00,0.00,0.00
28/08/2539,ubr,7.27,704.87,0.00,0.00,0.00,0.00
29/08/2539,ubr,5.22,701.53,0.00,0.00,0.00,0.00
30/08/2539,ubr,6.18,701.53,0.00,0.00,0.00,0.00
31/08/2539,ubr,3.85,699.86,0.00,0.00,0.00,0.00
01/09/2539,ubr,3.89,698.19,0.00,0.00,0.00,0.00
02/09/2539,ubr,8.34,701.53,0.00,0.00,0.00,0.00
03/09/2539,ubr,20.41,716.68,0.00,0.00,0.00,0.00
04/09/2539,ubr,9.94,721.79,0.00,0.00,0.00,0.00
05/09/2539,ubr,9.98,726.92,0.00,0.00,0.00,0.00
06/09/2539,ubr,9.66,732.09,0.00,0.00,0.00,0.00
07/09/2539,ubr,9.69,737.28,0.00,0.00,0.00,0.00
08/09/2539,ubr,11.54,744.25,0.00,0.00,0.00,0.00
09/09/2539,ubr,11.44,751.26,0.00,0.00,0.00,0.00
10/09/2539,ubr,7.49,754.79,0.00,0.00,0.00,0.00
11/09/2539,ubr,11.19,761.88,0.00,0.00,0.02,0.00
12/09/2539,ubr,12.94,770.82,0.00,0.00,0.00,0.00
13/09/2539,ubr,14.29,781.65,0.00,0.00,0.00,0.00
14/09/2539,ubr,33.75,812.94,0.00,0.00,0.00,0.00
15/09/2539,ubr,40.68,851.13,0.00,0.00,0.00,0.00
16/09/2539,ubr,46.46,894.96,0.00,0.00,0.00,0.00
17/09/2539,ubr,52.77,944.93,0.00,0.00,0.00,0.00
18/09/2539,ubr,56.15,994.95,0.00,0.00,0.00,0.00
19/09/2539,ubr,57.79,1044.74,0.00,0.00,0.00,0.00
20/09/2539,ubr,58.24,1098.83,0.00,0.00,0.00,0.00
21/09/2539,ubr,53.32,1150.02,0.00,0.00,0.00,0.00
22/09/2539,ubr,42.37,1190.19,0.00,0.00,0.00,0.00
23/09/2539,ubr,51.17,1239.20,0.00,0.00,0.00,0.00
24/09/2539,ubr,49.77,1286.75,0.00,0.00,0.00,0.00
25/09/2539,ubr,56.46,1341.02,0.00,0.00,0.00,0.00
26/09/2539,ubr,61.18,1400.00,0.00,0.00,0.00,0.00
27/09/2539,ubr,60.32,1458.07,0.00,0.00,0.00,0.00
28/09/2539,ubr,59.13,1514.95,0.00,0.00,0.00,0.00
29/09/2539,ubr,54.58,1567.25,0.00,0.00,0.00,0.00
30/09/2539,ubr,38.97,1601.81,0.00,0.00,0.00,0.00
01/10/2539,ubr,31.11,1627.29,0.00,0.00,0.00,0.00
02/10/2539,ubr,31.48,1653.07,0.00,0.00,0.00,0.00
03/10/2539,ubr,25.07,1669.34,0.00,0.00,0.00,0.00
04/10/2539,ubr,38.39,1698.90,0.00,0.00,0.00,0.00
05/10/2539,ubr,29.21,1718.82,0.00,0.00,0.00,0.00
06/10/2539,ubr,36.70,1745.64,0.00,0.00,0.00,0.00
07/10/2539,ubr,53.76,1789.84,0.00,0.00,0.00,0.00
08/10/2539,ubr,51.72,1827.86,0.00,0.00,0.00,0.00
09/10/2539,ubr,48.28,1862.91,0.00,0.00,0.00,0.00
10/10/2539,ubr,49.93,1898.46,0.00,0.00,0.00,0.00
11/10/2539,ubr,46.26,1930.91,0.00,0.00,0.00,0.00
12/10/2539,ubr,39.08,1956.40,0.00,0.00,0.00,0.00
13/10/2539,ubr,32.26,1974.74,0.00,0.00,0.00,0.00
14/10/2539,ubr,25.06,1985.81,0.00,0.00,0.00,0.00
15/10/2539,ubr,25.01,1996.91,0.00,0.00,0.00,0.00
16/10/2539,ubr,25.23,2008.05,0.00,0.00,0.00,0.00
17/10/2539,ubr,24.52,2019.24,0.00,0.00,0.00,0.00
18/10/2539,ubr,24.37,2030.46,0.00,0.00,0.00,0.00
19/10/2539,ubr,24.04,2041.73,0.00,0.00,0.00,0.00
20/10/2539,ubr,19.80,2049.26,0.00,0.00,0.00,0.00
21/10/2539,ubr,14.53,2053.04,0.00,0.00,0.00,0.00
22/10/2539,ubr,14.96,2060.60,0.00,0.00,0.00,0.00
23/10/2539,ubr,7.11,2060.60,0.00,0.00,0.00,0.00
24/10/2539,ubr,6.63,2060.60,0.00,0.00,0.00,0.00
25/10/2539,ubr,6.53,2060.60,0.00,0.00,0.00,0.00
26/10/2539,ubr,4.94,2056.82,0.00,0.00,0.00,0.00
27/10/2539,ubr,4.56,2049.26,0.00,0.00,0.00,0.00
28/10/2539,ubr,8.04,2045.50,0.00,0.00,0.00,0.00
29/10/2539,ubr,2.79,2037.97,0.00,0.00,0.00,0.00
30/10/2539,ubr,5.09,2034.21,0.00,0.00,0.00,0.00
31/10/2539,ubr,3.99,2026.72,0.00,0.00,0.00,0.00
01/11/2539,ubr,10.83,2026.72,0.00,0.00,0.00,0.00
02/11/2539,ubr,7.32,2022.98,0.00,0.00,0.00,0.00
03/11/2539,ubr,18.47,2030.46,0.00,0.00,0.00,0.00
04/11/2539,ubr,15.17,2034.21,0.00,0.00,0.00,0.00
05/11/2539,ubr,19.09,2045.50,0.00,0.00,0.00,0.00
06/11/2539,ubr,31.21,2071.98,0.00,0.00,0.00,0.00
07/11/2539,ubr,31.36,2098.68,0.00,0.00,0.00,0.00
08/11/2539,ubr,28.44,2117.89,0.00,0.00,0.00,0.00
09/11/2539,ubr,31.38,2137.22,0.00,0.00,0.00,0.00
10/11/2539,ubr,23.79,2152.76,0.00,0.00,0.00,0.00
11/11/2539,ubr,21.15,2156.66,0.00,0.00,0.00,0.00
12/11/2539,ubr,28.99,2172.29,0.00,0.00,0.00,0.00
13/11/2539,ubr,29.47,2188.00,0.00,0.00,0.00,0.00
14/11/2539,ubr,27.72,2199.83,0.00,0.00,0.00,0.00
15/11/2539,ubr,31.65,2215.66,0.00,0.00,0.00,0.00
16/11/2539,ubr,27.79,2227.58,0.00,0.00,0.00,0.00
17/11/2539,ubr,23.72,2235.55,0.00,0.00,0.00,0.00
18/11/2539,ubr,23.71,2243.54,0.00,0.00,0.00,0.00
19/11/2539,ubr,20.66,2247.55,0.00,0.00,0.00,0.00
20/11/2539,ubr,16.49,2247.55,0.00,0.00,0.00,0.00
21/11/2539,ubr,16.22,2247.55,0.00,0.00,0.00,0.00
22/11/2539,ubr,16.27,2247.55,0.00,0.00,0.00,0.00
23/11/2539,ubr,11.08,2243.54,0.00,0.00,0.00,0.00
24/11/2539,ubr,6.98,2235.55,0.00,0.00,0.00,0.00
25/11/2539,ubr,7.60,2227.58,0.00,0.00,0.00,0.00
26/11/2539,ubr,3.71,2215.66,0.00,0.00,0.00,0.00
27/11/2539,ubr,3.94,2203.78,0.00,0.00,0.00,0.00
28/11/2539,ubr,8.01,2195.88,0.00,0.00,0.00,0.00
29/11/2539,ubr,0.03,2180.13,0.00,0.00,0.00,0.00
30/11/2539,ubr,3.83,2168.38,0.00,0.00,0.00,0.00
01/12/2539,ubr,1.26,2156.66,0.00,0.00,0.00,0.00
02/12/2539,ubr,3.37,2152.76,0.00,0.00,0.00,0.00
03/12/2539,ubr,1.31,2144.98,0.00,0.00,0.00,0.00
04/12/2539,ubr,2.08,2137.22,0.00,0.00,0.00,0.00
05/12/2539,ubr,2.26,2129.47,0.00,0.00,0.00,0.00
06/12/2539,ubr,1.80,2121.75,0.00,0.00,0.00,0.00
07/12/2539,ubr,2.73,2114.04,0.00,0.00,0.00,0.00
08/12/2539,ubr,2.34,2106.35,0.00,0.00,0.00,0.00
09/12/2539,ubr,2.07,2102.51,0.00,0.00,0.00,0.00
10/12/2539,ubr,1.91,2098.68,0.00,0.00,0.00,0.00
11/12/2539,ubr,1.91,2094.85,0.00,0.00,0.00,0.00
12/12/2539,ubr,1.67,2094.85,0.00,0.00,0.00,0.00
13/12/2539,ubr,0.00,2087.21,0.00,0.00,0.00,0.00
14/12/2539,ubr,0.00,2079.58,0.00,0.00,0.00,0.00
15/12/2539,ubr,0.00,2071.98,0.00,0.00,0.00,0.00
16/12/2539,ubr,0.00,2064.39,0.00,0.00,0.00,0.00
17/12/2539,ubr,1.22,2060.60,0.00,0.00,0.00,0.00
18/12/2539,ubr,1.67,2056.82,0.00,0.00,0.00,0.00
19/12/2539,ubr,1.74,2053.04,0.00,0.00,0.00,0.00
20/12/2539,ubr,1.59,2049.26,0.00,0.00,0.00,0.00
21/12/2539,ubr,1.48,2045.50,0.00,0.00,0.00,0.00
22/12/2539,ubr,1.40,2041.73,0.00,0.00,0.00,0.00
23/12/2539,ubr,0.71,2037.97,0.00,0.00,0.00,0.00
24/12/2539,ubr,1.00,2034.21,0.00,0.00,0.00,0.00
25/12/2539,ubr,0.93,2030.46,0.00,0.00,0.00,0.00
26/12/2539,ubr,0.89,2026.72,0.00,0.00,0.00,0.00
27/12/2539,ubr,0.86,2022.98,0.00,0.00,0.00,0.00
28/12/2539,ubr,0.80,2019.24,0.00,0.00,0.00,0.00
29/12/2539,ubr,0.00,2015.51,0.00,0.00,0.00,0.00
30/12/2539,ubr,3.24,2015.51,0.00,0.00,0.00,0.00
31/12/2539,ubr,0.00,2011.78,0.00,0.00,0.00,0.00
01/01/2540,ubr,0.00,2008.05,0.00,0.00,0.00,0.00
02/01/2540,ubr,1.26,2004.33,0.00,0.00,0.00,0.00
03/01/2540,ubr,1.31,2000.62,0.00,0.00,0.00,0.00
04/01/2540,ubr,0.00,1993.20,0.00,0.00,0.00,0.00
05/01/2540,ubr,1.27,1989.50,0.00,0.00,0.00,0.00
06/01/2540,ubr,1.28,1985.81,0.00,0.00,0.00,0.00
07/01/2540,ubr,1.28,1982.11,0.00,0.00,0.00,0.00
08/01/2540,ubr,0.05,1974.74,0.00,0.00,0.00,0.00
09/01/2540,ubr,1.35,1971.07,0.00,0.00,0.00,0.00
10/01/2540,ubr,0.18,1967.39,0.00,0.00,0.00,0.00
11/01/2540,ubr,0.00,1960.06,0.00,0.00,0.00,0.00
12/01/2540,ubr,1.16,1956.40,0.00,0.00,0.00,0.00
13/01/2540,ubr,1.83,1952.74,0.00,0.00,0.00,0.00
14/01/2540,ubr,0.00,1945.45,0.00,0.00,0.00,0.00
15/01/2540,ubr,2.00,1941.81,0.00,0.00,0.00,0.00
16/01/2540,ubr,0.00,1934.54,0.00,0.00,0.00,0.00
17/01/2540,ubr,2.03,1930.91,0.00,0.00,0.00,0.00
18/01/2540,ubr,1.97,1927.28,0.00,0.00,0.00,0.00
19/01/2540,ubr,0.01,1920.05,0.00,0.00,0.00,0.00
20/01/2540,ubr,2.01,1916.44,0.00,0.00,0.00,0.00
21/01/2540,ubr,2.00,1912.84,0.00,0.00,0.00,0.00
22/01/2540,ubr,1.94,1909.24,0.00,0.00,0.00,0.00
23/01/2540,ubr,0.00,1902.05,0.00,0.00,0.00,0.00
24/01/2540,ubr,0.00,1894.88,0.00,0.00,0.00,0.00
25/01/2540,ubr,0.00,1887.73,0.00,0.00,0.00,0.00
26/01/2540,ubr,2.04,1884.16,0.00,0.00,0.00,0.00
27/01/2540,ubr,0.00,1877.06,0.00,0.00,0.00,0.00
28/01/2540,ubr,1.97,1873.51,0.00,0.00,0.00,0.00
29/01/2540,ubr,1.97,1869.97,0.00,0.00,0.00,0.00
30/01/2540,ubr,0.01,1862.91,0.00,0.00,0.00,0.00
31/01/2540,ubr,2.67,1859.38,0.00,0.00,0.00,0.00
01/02/2540,ubr,0.00,1852.35,0.00,0.00,0.00,0.00
02/02/2540,ubr,2.17,1848.84,0.00,0.00,0.00,0.00
03/02/2540,ubr,1.24,1845.33,0.00,0.00,0.00,0.00
04/02/2540,ubr,0.01,1838.33,0.00,0.00,0.00,0.00
05/02/2540,ubr,1.22,1834.83,0.00,0.00,0.00,0.00
06/02/2540,ubr,1.31,1831.35,0.00,0.00,0.00,0.00
07/02/2540,ubr,1.25,1827.86,0.00,0.00,0.00,0.00
08/02/2540,ubr,1.21,1824.38,0.00,0.00,0.00,0.00
09/02/2540,ubr,1.23,1820.91,0.00,0.00,0.00,0.00
10/02/2540,ubr,0.00,1813.97,0.00,0.00,0.00,0.00
11/02/2540,ubr,0.00,1807.06,0.00,0.00,0.00,0.00
12/02/2540,ubr,1.95,1803.60,0.00,0.00,0.00,0.00
13/02/2540,ubr,0.00,1796.72,0.00,0.00,0.00,0.00
14/02/2540,ubr,0.00,1789.84,0.00,0.00,0.00,0.00
15/02/2540,ubr,1.72,1786.42,0.00,0.00,0.00,0.00
16/02/2540,ubr,0.00,1779.57,0.00,0.00,0.00,0.00
17/02/2540,ubr,1.73,1776.16,0.00,0.00,0.00,0.00
18/02/2540,ubr,0.00,1769.34,0.00,0.00,0.00,0.00
19/02/2540,ubr,1.68,1765.94,0.00,0.00,0.00,0.00
20/02/2540,ubr,0.73,1762.55,0.00,0.00,0.00,0.00
21/02/2540,ubr,0.00,1755.77,0.00,0.00,0.00,0.00
22/02/2540,ubr,0.00,1749.01,0.00,0.00,0.00,0.00
23/02/2540,ubr,1.97,1745.64,0.00,0.00,0.00,0.00
24/02/2540,ubr,2.23,1742.27,0.00,0.00,0.00,0.00
25/02/2540,ubr,2.27,1738.90,0.00,0.00,0.00,0.00
26/02/2540,ubr,0.00,1732.19,0.00,0.00,0.00,0.00
27/02/2540,ubr,0.00,1725.50,0.00,0.00,0.00,0.00
28/02/2540,ubr,2.28,1722.16,0.00,0.00,0.00,0.00
01/03/2540,ubr,0.00,1715.49,0.00,0.00,0.00,0.00
02/03/2540,ubr,0.00,1708.84,0.00,0.00,0.00,0.00
03/03/2540,ubr,2.86,1705.52,0.00,0.00,0.00,0.00
04/03/2540,ubr,2.91,1702.21,0.00,0.00,0.00,0.00
05/03/2540,ubr,2.84,1698.90,0.00,0.00,0.00,0.00
06/03/2540,ubr,2.83,1695.60,0.00,0.00,0.00,0.00
07/03/2540,ubr,2.82,1692.30,0.00,0.00,0.00,0.00
08/03/2540,ubr,2.82,1689.01,0.00,0.00,0.00,0.00
09/03/2540,ubr,2.83,1685.72,0.00,0.00,0.00,0.00
10/03/2540,ubr,2.73,1682.43,0.00,0.00,0.00,0.00
11/03/2540,ubr,2.89,1679.15,0.00,0.00,0.00,0.00
12/03/2540,ubr,2.83,1675.87,0.00,0.00,0.00,0.00
13/03/2540,ubr,1.31,1669.34,0.00,0.00,0.00,0.00
14/03/2540,ubr,1.32,1662.82,0.00,0.00,0.00,0.00
15/03/2540,ubr,1.25,1656.32,0.00,0.00,0.00,0.00
16/03/2540,ubr,1.35,1649.84,0.00,0.00,0.00,0.00
17/03/2540,ubr,1.27,1643.37,0.00,0.00,0.00,0.00
18/03/2540,ubr,1.22,1636.93,0.00,0.00,0.00,0.00
19/03/2540,ubr,1.37,1630.50,0.00,0.00,0.00,0.00
20/03/2540,ubr,1.36,1624.09,0.00,0.00,0.00,0.00
21/03/2540,ubr,1.55,1617.70,0.00,0.00,0.00,0.00
22/03/2540,ubr,1.32,1611.33,0.00,0.00,0.00,0.00
23/03/2540,ubr,1.56,1604.98,0.00,0.00,0.00,0.00
24/03/2540,ubr,1.45,1598.65,0.00,0.00,0.00,0.00
25/03/2540,ubr,1.47,1592.33,0.00,0.00,0.00,0.00
26/03/2540,ubr,1.49,1586.03,0.00,0.00,0.00,0.00
27/03/2540,ubr,1.46,1579.75,0.00,0.00,0.00,0.00
28/03/2540,ubr,1.46,1573.49,0.00,0.00,0.00,0.00
29/03/2540,ubr,1.44,1567.25,0.00,0.00,0.00,0.00
30/03/2540,ubr,1.50,1561.03,0.00,0.00,0.00,0.00
31/03/2540,ubr,1.53,1554.83,0.00,0.00,0.00,0.00
01/04/2540,ubr,1.60,1548.64,0.00,0.00,0.00,0.00
02/04/2540,ubr,1.63,1542.47,0.00,0.00,0.00,0.00
03/04/2540,ubr,1.57,1539.39,0.00,0.00,0.00,0.00
04/04/2540,ubr,1.75,1533.26,0.00,0.00,0.00,0.00
05/04/2540,ubr,1.72,1527.13,0.00,0.00,0.00,0.00
06/04/2540,ubr,1.72,1521.03,0.00,0.00,0.00,0.00
07/04/2540,ubr,7.79,1521.03,0.00,0.00,0.00,0.00
08/04/2540,ubr,1.69,1514.95,0.00,0.00,0.00,0.00
09/04/2540,ubr,1.69,1508.88,0.00,0.00,0.00,0.00
10/04/2540,ubr,4.71,1505.86,0.00,0.00,0.00,0.00
11/04/2540,ubr,1.73,1499.82,0.00,0.00,0.00,0.00
12/04/2540,ubr,1.71,1493.80,0.00,0.00,0.00,0.00
13/04/2540,ubr,1.74,1487.80,0.00,0.00,0.00,0.00
14/04/2540,ubr,1.78,1481.81,0.00,0.00,0.00,0.00
15/04/2540,ubr,1.76,1475.85,0.00,0.00,0.00,0.00
16/04/2540,ubr,1.82,1469.91,0.00,0.00,0.00,0.00
17/04/2540,ubr,1.84,1463.98,0.00,0.00,0.00,0.00
18/04/2540,ubr,1.87,1458.07,0.00,0.00,0.00,0.00
19/04/2540,ubr,1.91,1452.18,0.00,0.00,0.00,0.00
20/04/2540,ubr,2.03,1446.31,0.00,0.00,0.00,0.00
21/04/2540,ubr,1.90,1440.46,0.00,0.00,0.00,0.00
22/04/2540,ubr,1.89,1434.62,0.00,0.00,0.00,0.00
23/04/2540,ubr,1.91,1428.81,0.00,0.00,0.00,0.00
24/04/2540,ubr,0.00,1420.12,0.00,0.00,0.00,0.00
25/04/2540,ubr,2.17,1414.35,0.00,0.00,0.00,0.00
26/04/2540,ubr,2.20,1408.60,0.00,0.00,0.00,0.00
27/04/2540,ubr,2.27,1402.86,0.00,0.00,0.00,0.00
28/04/2540,ubr,2.40,1397.15,0.00,0.00,0.00,0.00
29/04/2540,ubr,2.06,1391.45,0.00,0.00,0.00,0.00
30/04/2540,ubr,2.33,1385.78,0.00,0.00,0.00,0.00
01/05/2540,ubr,2.31,1380.12,0.00,0.00,0.00,0.00
02/05/2540,ubr,2.32,1374.48,0.00,0.00,0.00,0.00
03/05/2540,ubr,2.36,1368.86,0.00,0.00,0.00,0.00
04/05/2540,ubr,2.36,1363.25,0.00,0.00,0.00,0.00
05/05/2540,ubr,2.38,1357.67,0.00,0.00,0.00,0.00
06/05/2540,ubr,2.39,1352.10,0.00,0.00,0.00,0.00
07/05/2540,ubr,2.35,1346.55,0.00,0.00,0.00,0.00
08/05/2540,ubr,2.33,1341.02,0.00,0.00,0.00,0.00
09/05/2540,ubr,2.38,1335.51,0.00,0.00,0.00,0.00
10/05/2540,ubr,0.00,1327.28,0.00,0.00,0.00,0.00
11/05/2540,ubr,0.00,1319.09,0.00,0.00,0.00,0.00
12/05/2540,ubr,0.06,1310.95,0.00,0.00,0.00,0.00
13/05/2540,ubr,0.98,1302.84,0.00,0.00,0.00,0.00
14/05/2540,ubr,0.83,1294.77,0.00,0.00,0.00,0.00
15/05/2540,ubr,0.00,1286.75,0.00,0.00,0.00,0.00
16/05/2540,ubr,0.00,1278.77,0.00,0.00,0.00,0.00
17/05/2540,ubr,0.00,1270.83,0.00,0.00,0.00,0.00
18/05/2540,ubr,2.37,1265.56,0.00,0.00,0.00,0.00
19/05/2540,ubr,2.38,1260.26,0.00,0.00,0.00,0.00
20/05/2540,ubr,2.37,1254.97,0.00,0.00,0.00,0.00
21/05/2540,ubr,2.36,1249.70,0.00,0.00,0.00,0.00
22/05/2540,ubr,2.38,1244.44,0.00,0.00,0.00,0.00
23/05/2540,ubr,2.43,1239.20,0.00,0.00,0.00,0.00
24/05/2540,ubr,2.36,1233.97,0.00,0.00,0.00,0.00
25/05/2540,ubr,2.42,1228.76,0.00,0.00,0.00,0.00
26/05/2540,ubr,2.37,1223.57,0.00,0.00,0.00,0.00
27/05/2540,ubr,1.81,1215.81,0.00,0.00,0.00,0.00
28/05/2540,ubr,1.36,1208.08,0.00,0.00,0.00,0.00
29/05/2540,ubr,0.88,1200.39,0.00,0.00,0.00,0.00
30/05/2540,ubr,0.86,1192.73,0.00,0.00,0.00,0.00
31/05/2540,ubr,0.97,1185.11,0.00,0.00,0.00,0.00
01/06/2540,ubr,3.53,1180.05,0.00,0.00,0.00,0.00
02/06/2540,ubr,1.13,1172.49,0.00,0.00,0.00,0.00
03/06/2540,ubr,1.12,1164.97,0.00,0.00,0.00,0.00
04/06/2540,ubr,3.60,1159.97,0.00,0.00,0.00,0.00
05/06/2540,ubr,1.27,1152.50,0.00,0.00,0.00,0.00
06/06/2540,ubr,0.83,1145.07,0.00,0.00,0.00,0.00
07/06/2540,ubr,1.11,1137.68,0.00,0.00,0.00,0.00
08/06/2540,ubr,1.43,1130.31,0.00,0.00,0.00,0.00
09/06/2540,ubr,2.15,1127.87,0.00,0.00,0.00,0.00
10/06/2540,ubr,0.92,1125.43,0.00,0.00,0.00,0.00
11/06/2540,ubr,1.94,1122.99,0.00,0.00,0.00,0.00
12/06/2540,ubr,1.09,1118.12,0.00,0.00,0.00,0.00
13/06/2540,ubr,1.20,1110.86,0.00,0.00,0.00,0.00
14/06/2540,ubr,1.35,1103.63,0.00,0.00,0.00,0.00
15/06/2540,ubr,1.32,1096.43,0.00,0.00,0.00,0.00
16/06/2540,ubr,1.36,1089.27,0.00,0.00,0.00,0.00
17/06/2540,ubr,1.34,1082.15,0.00,0.00,0.00,0.00
18/06/2540,ubr,1.37,1075.06,0.00,0.00,0.00,0.00
19/06/2540,ubr,1.40,1068.00,0.00,0.00,0.00,0.00
20/06/2540,ubr,1.54,1060.98,0.00,0.00,0.00,0.00
21/06/2540,ubr,1.44,1054.00,0.00,0.00,0.00,0.00
22/06/2540,ubr,1.61,1047.05,0.00,0.00,0.00,0.00
23/06/2540,ubr,1.43,1040.14,0.00,0.00,0.00,0.00
24/06/2540,ubr,1.84,1035.55,0.00,0.00,0.00,0.00
25/06/2540,ubr,1.95,1030.97,0.00,0.00,0.00,0.00
26/06/2540,ubr,6.37,1030.97,0.00,0.00,0.00,0.00
27/06/2540,ubr,4.10,1028.69,0.00,0.00,0.00,0.00
28/06/2540,ubr,1.53,1024.14,0.00,0.00,0.00,0.00
29/06/2540,ubr,0.89,1019.61,0.00,0.00,0.00,0.00
30/06/2540,ubr,0.95,1015.09,0.00,0.00,0.00,0.00
01/07/2540,ubr,1.15,1010.59,0.00,0.00,0.00,0.00
02/07/2540,ubr,1.37,1006.10,0.00,0.00,0.00,0.00
03/07/2540,ubr,1.41,1001.63,0.00,0.00,0.00,0.00
04/07/2540,ubr,1.18,997.18,0.00,0.00,0.00,0.00
05/07/2540,ubr,1.35,992.74,0.00,0.00,0.00,0.00
06/07/2540,ubr,1.26,988.31,0.00,0.00,0.00,0.00
07/07/2540,ubr,1.45,983.90,0.00,0.00,0.00,0.00
08/07/2540,ubr,1.41,979.51,0.00,0.00,0.00,0.00
09/07/2540,ubr,1.41,975.13,0.00,0.00,0.00,0.00
10/07/2540,ubr,1.48,970.77,0.00,0.00,0.00,0.00
11/07/2540,ubr,1.57,966.43,0.00,0.00,0.00,0.00
12/07/2540,ubr,1.41,962.10,0.00,0.00,0.00,0.00
13/07/2540,ubr,1.56,957.78,0.00,0.00,0.00,0.00
14/07/2540,ubr,1.51,953.48,0.00,0.00,0.00,0.00
15/07/2540,ubr,1.45,949.20,0.00,0.00,0.00,0.00
16/07/2540,ubr,1.57,944.93,0.00,0.00,0.00,0.00
17/07/2540,ubr,1.55,940.68,0.00,0.00,0.00,0.00
18/07/2540,ubr,5.78,940.68,0.00,0.00,0.00,0.00
19/07/2540,ubr,1.46,936.45,0.00,0.00,0.00,0.00
20/07/2540,ubr,1.57,932.23,0.00,0.00,0.00,0.00
21/07/2540,ubr,3.11,930.12,0.00,0.00,0.00,0.00
22/07/2540,ubr,6.91,932.23,0.00,0.00,0.00,0.00
23/07/2540,ubr,1.19,930.12,0.00,0.00,0.00,0.00
24/07/2540,ubr,1.11,928.02,0.00,0.00,0.00,0.00
25/07/2540,ubr,1.11,925.93,0.00,0.00,0.00,0.00
26/07/2540,ubr,1.12,923.84,0.00,0.00,0.00,0.00
27/07/2540,ubr,1.11,921.75,0.00,0.00,0.00,0.00
28/07/2540,ubr,1.09,919.66,0.00,0.00,0.00,0.00
29/07/2540,ubr,3.16,919.66,0.00,0.00,0.00,0.00
30/07/2540,ubr,3.17,919.66,0.00,0.00,0.00,0.00
31/07/2540,ubr,1.10,917.58,0.00,0.00,0.00,0.00
01/08/2540,ubr,0.97,915.51,0.00,0.00,0.00,0.00
02/08/2540,ubr,1.05,913.43,0.00,0.00,0.00,0.00
03/08/2540,ubr,3.14,913.43,0.00,0.00,0.00,0.00
04/08/2540,ubr,0.19,909.30,0.00,0.00,0.00,0.00
05/08/2540,ubr,0.96,905.18,0.00,0.00,0.00,0.00
06/08/2540,ubr,1.02,901.08,0.00,0.00,0.00,0.00
07/08/2540,ubr,3.03,899.04,0.00,0.00,0.00,0.00
08/08/2540,ubr,2.97,896.99,0.00,0.00,0.00,0.00
09/08/2540,ubr,3.10,894.96,0.00,0.00,0.00,0.00
10/08/2540,ubr,1.12,890.89,0.00,0.00,0.00,0.00
11/08/2540,ubr,1.11,886.85,0.00,0.00,0.00,0.00
12/08/2540,ubr,1.15,882.82,0.00,0.00,0.00,0.00
13/08/2540,ubr,1.13,878.80,0.00,0.00,0.00,0.00
14/08/2540,ubr,1.16,874.80,0.00,0.00,0.00,0.00
15/08/2540,ubr,1.10,870.82,0.00,0.00,0.00,0.00
16/08/2540,ubr,1.14,866.85,0.00,0.00,0.00,0.00
17/08/2540,ubr,1.15,862.90,0.00,0.00,0.00,0.00
18/08/2540,ubr,1.43,858.96,0.00,0.00,0.00,0.00
19/08/2540,ubr,1.18,855.04,0.00,0.00,0.00,0.00
20/08/2540,ubr,1.25,851.13,0.00,0.00,0.00,0.00
21/08/2540,ubr,1.24,847.24,0.00,0.00,0.00,0.00
22/08/2540,ubr,1.29,843.37,0.00,0.00,0.00,0.00
23/08/2540,ubr,1.31,839.51,0.00,0.00,0.00,0.00
24/08/2540,ubr,1.30,835.67,0.00,0.00,0.00,0.00
25/08/2540,ubr,5.15,835.67,0.00,0.00,0.00,0.00
26/08/2540,ubr,3.23,833.75,0.00,0.00,0.00,0.00
27/08/2540,ubr,5.06,833.75,0.00,0.00,0.00,0.00
28/08/2540,ubr,3.19,831.84,0.00,0.00,0.00,0.00
29/08/2540,ubr,6.01,833.75,0.00,0.00,0.00,0.00
30/08/2540,ubr,3.12,833.75,0.00,0.00,0.00,0.00
31/08/2540,ubr,4.99,835.67,0.00,0.00,0.00,0.00
01/09/2540,ubr,4.95,837.59,0.00,0.00,0.00,0.00
02/09/2540,ubr,3.04,837.59,0.00,0.00,0.00,0.00
03/09/2540,ubr,3.03,837.59,0.00,0.00,0.00,0.00
04/09/2540,ubr,3.54,837.59,0.00,0.00,0.00,0.00
05/09/2540,ubr,3.56,837.59,0.00,0.00,0.00,0.00
06/09/2540,ubr,2.70,835.67,0.00,0.00,0.00,0.00
