date_d,dam_code_s,water_in_f,water_lvl_f,out_elec_f,out_spill_f,out_irr_f,in_pump_f
20/08/2535,ttn,9.66,53.91,0.00,0.00,0.02,0.00
21/08/2535,ttn,15.51,54.28,0.00,5.26,0.00,0.00
22/08/2535,ttn,19.00,51.01,0.00,12.27,0.00,0.00
23/08/2535,ttn,-2.10,39.00,0.00,0.24,0.00,0.00
24/08/2535,ttn,9.86,45.66,0.00,0.00,0.00,0.00
25/08/2535,ttn,7.32,47.89,0.00,0.00,0.00,0.00
26/08/2535,ttn,2.61,45.52,0.00,0.00,0.00,0.00
27/08/2535,ttn,-0.10,42.62,0.00,0.00,0.00,0.00
28/08/2535,ttn,0.62,40.76,0.00,0.00,0.00,0.00
29/08/2535,ttn,3.04,43.51,0.00,0.00,0.00,0.00
30/08/2535,ttn,1.30,43.21,0.00,0.00,0.00,0.00
31/08/2535,ttn,11.94,51.39,0.00,0.00,0.00,0.00
01/09/2535,ttn,13.20,54.95,0.00,0.00,0.00,0.00
02/09/2535,ttn,13.85,50.12,0.00,0.00,0.00,0.00
03/09/2535,ttn,17.55,55.62,0.00,0.00,0.00,0.00
04/09/2535,ttn,12.69,50.49,0.00,0.00,0.00,0.00
05/09/2535,ttn,14.36,49.23,0.00,0.00,0.00,0.00
06/09/2535,ttn,-2.00,39.51,0.00,0.00,0.00,0.00
07/09/2535,ttn,18.61,45.74,0.00,0.00,0.00,0.00
08/09/2535,ttn,17.09,45.37,0.00,0.00,0.00,0.00
09/09/2535,ttn,11.36,49.38,0.00,0.00,0.00,0.00
10/09/2535,ttn,11.05,46.41,0.00,0.00,0.00,0.00
11/09/2535,ttn,15.72,54.80,0.00,0.00,0.00,0.00
12/09/2535,ttn,6.22,56.21,0.00,0.00,0.00,0.00
13/09/2535,ttn,-10.68,39.57,0.00,0.00,0.00,0.00
14/09/2535,ttn,13.00,45.00,0.00,0.00,0.00,0.00
15/09/2535,ttn,16.38,51.31,0.00,0.00,0.00,0.00
16/09/2535,ttn,13.84,53.47,0.00,0.98,0.00,0.00
17/09/2535,ttn,9.60,54.06,0.00,0.48,0.00,0.00
18/09/2535,ttn,9.62,54.36,0.00,0.00,0.00,0.00
19/09/2535,ttn,15.67,51.46,0.00,8.89,0.00,0.00
20/09/2535,ttn,-2.39,45.22,0.00,0.00,0.00,0.00
21/09/2535,ttn,23.00,54.80,0.00,3.88,0.00,0.00
22/09/2535,ttn,16.99,55.99,0.00,6.16,0.00,0.00
23/09/2535,ttn,19.51,53.76,0.00,11.44,0.00,0.00
24/09/2535,ttn,11.69,51.16,0.00,4.40,0.00,0.00
25/09/2535,ttn,11.72,53.54,0.00,0.00,0.00,0.00
26/09/2535,ttn,5.31,49.01,0.00,0.00,0.00,0.00
27/09/2535,ttn,-5.27,39.62,0.00,0.00,0.00,0.00
28/09/2535,ttn,15.51,47.67,0.00,0.00,0.00,0.00
29/09/2535,ttn,14.85,52.72,0.00,0.00,0.00,0.00
30/09/2535,ttn,10.54,53.47,0.00,0.00,0.00,0.00
01/10/2535,ttn,22.88,54.21,0.00,12.22,0.00,0.00
02/10/2535,ttn,22.47,50.35,0.00,15.64,0.00,0.00
03/10/2535,ttn,17.79,48.64,0.00,8.98,0.00,0.00
04/10/2535,ttn,-6.94,38.66,0.00,0.00,0.00,0.00
05/10/2535,ttn,25.03,55.10,0.00,2.91,0.00,0.00
06/10/2535,ttn,13.71,50.57,0.00,8.09,0.00,0.00
07/10/2535,ttn,18.09,53.76,0.00,5.00,0.00,0.00
08/10/2535,ttn,21.66,55.10,0.00,10.51,0.00,0.00
09/10/2535,ttn,11.14,48.64,0.00,8.10,0.00,0.00
10/10/2535,ttn,7.75,54.21,0.00,0.00,0.00,0.00
11/10/2535,ttn,-2.44,45.81,0.00,0.00,0.00,0.00
12/10/2535,ttn,4.91,45.29,0.00,0.00,0.00,0.00
13/10/2535,ttn,15.52,54.80,0.00,0.65,0.00,0.00
14/10/2535,ttn,9.73,54.65,0.00,0.51,0.00,0.00
15/10/2535,ttn,9.29,54.58,0.00,0.00,0.00,0.00
16/10/2535,ttn,7.55,53.47,0.00,0.00,0.00,0.00
17/10/2535,ttn,-0.82,49.23,0.00,0.00,0.00,0.00
18/10/2535,ttn,-9.48,39.74,0.00,0.00,0.00,0.00
19/10/2535,ttn,8.34,45.74,0.00,0.00,0.00,0.00
20/10/2535,ttn,15.36,53.32,0.00,1.22,0.00,0.00
21/10/2535,ttn,11.87,55.32,0.00,0.00,0.00,0.00
22/10/2535,ttn,10.50,56.21,0.00,0.00,0.00,0.00
23/10/2535,ttn,0.35,50.12,0.00,0.00,0.00,0.00
24/10/2535,ttn,3.04,49.38,0.00,0.00,0.00,0.00
25/10/2535,ttn,-2.59,41.89,0.00,0.00,0.00,0.00
26/10/2535,ttn,21.75,51.46,0.00,2.66,0.00,0.00
27/10/2535,ttn,12.19,51.46,0.00,2.26,0.00,0.00
28/10/2535,ttn,20.34,52.87,0.00,8.97,0.00,0.00
29/10/2535,ttn,27.85,53.02,0.00,17.67,0.00,0.00
30/10/2535,ttn,19.98,53.17,0.00,9.72,0.00,0.00
31/10/2535,ttn,5.85,52.20,0.00,0.00,0.00,0.00
01/11/2535,ttn,-8.50,40.98,0.00,0.00,0.00,0.00
02/11/2535,ttn,13.61,49.23,0.00,0.00,0.00,0.00
03/11/2535,ttn,14.39,53.99,0.00,3.39,0.00,0.00
04/11/2535,ttn,11.50,54.65,0.00,1.31,0.00,0.00
05/11/2535,ttn,16.37,54.13,0.00,7.08,0.00,0.00
06/11/2535,ttn,22.20,54.28,0.00,11.95,0.00,0.00
07/11/2535,ttn,21.58,54.73,0.00,11.12,0.00,0.00
08/11/2535,ttn,-1.40,42.99,0.00,0.00,0.00,0.00
09/11/2535,ttn,8.81,43.29,0.00,0.61,0.00,0.00
10/11/2535,ttn,3.55,38.83,0.00,0.00,0.00,0.00
11/11/2535,ttn,7.74,43.58,0.00,0.00,0.00,0.00
12/11/2535,ttn,13.32,52.72,0.00,0.00,0.00,0.00
13/11/2535,ttn,9.02,51.76,0.00,2.16,0.00,0.00
14/11/2535,ttn,4.82,52.20,0.00,0.00,0.00,0.00
15/11/2535,ttn,-10.67,40.47,0.00,0.00,0.00,0.00
16/11/2535,ttn,19.49,53.54,0.00,1.86,0.00,0.00
17/11/2535,ttn,15.45,51.16,0.00,8.15,0.00,0.00
18/11/2535,ttn,13.52,49.08,0.00,5.79,0.00,0.00
19/11/2535,ttn,17.99,51.68,0.00,5.12,0.00,0.00
20/11/2535,ttn,13.58,53.47,0.00,1.93,0.00,0.00
21/11/2535,ttn,8.96,52.72,0.00,0.00,0.00,0.00
22/11/2535,ttn,0.02,43.73,0.00,0.00,0.00,0.00
23/11/2535,ttn,12.99,46.70,0.00,0.00,0.00,0.00
24/11/2535,ttn,14.91,51.61,0.00,0.00,0.00,0.00
25/11/2535,ttn,11.00,53.39,0.00,0.00,0.00,0.00
26/11/2535,ttn,6.05,49.60,0.00,0.00,0.00,0.00
27/11/2535,ttn,4.84,45.22,0.00,0.00,0.00,0.00
28/11/2535,ttn,8.20,45.22,0.00,0.00,0.00,0.00
29/11/2535,ttn,-4.50,37.08,0.00,0.00,0.00,0.00
30/11/2535,ttn,8.78,40.25,0.00,0.00,0.00,0.00
01/12/2535,ttn,3.58,39.23,0.00,0.00,0.00,0.00
02/12/2535,ttn,7.30,42.92,0.00,0.00,0.00,0.00
03/12/2535,ttn,4.62,42.00,0.00,0.00,0.00,0.00
04/12/2535,ttn,13.55,50.12,0.00,0.00,0.00,0.00
05/12/2535,ttn,4.04,47.89,0.00,0.00,0.00,0.00
06/12/2535,ttn,-0.81,40.59,0.00,0.00,0.00,0.00
07/12/2535,ttn,16.61,49.16,0.00,0.00,0.00,0.00
08/12/2535,ttn,19.98,54.58,0.00,0.53,0.00,0.00
09/12/2535,ttn,17.93,53.32,0.00,0.00,0.00,0.00
10/12/2535,ttn,14.90,55.84,0.00,0.00,0.00,0.00
11/12/2535,ttn,15.32,53.32,0.00,1.39,0.00,0.00
12/12/2535,ttn,15.88,53.02,0.00,0.00,0.00,0.00
13/12/2535,ttn,-3.34,41.09,0.00,0.00,0.00,0.00
14/12/2535,ttn,15.22,42.62,0.00,0.00,0.00,0.00
15/12/2535,ttn,24.65,49.83,0.00,0.00,0.00,0.00
16/12/2535,ttn,20.71,50.79,0.00,0.00,0.00,0.00
17/12/2535,ttn,18.70,50.42,0.00,0.00,0.00,0.00
18/12/2535,ttn,17.94,49.97,0.00,0.00,0.00,0.00
19/12/2535,ttn,14.62,48.64,0.00,0.00,0.00,0.00
20/12/2535,ttn,-3.54,40.02,0.00,0.00,0.00,0.00
21/12/2535,ttn,17.07,43.06,0.00,0.00,0.00,0.00
22/12/2535,ttn,25.42,55.47,0.00,0.00,0.00,0.00
23/12/2535,ttn,17.20,51.83,0.00,0.00,0.00,0.00
24/12/2535,ttn,21.83,52.80,0.00,0.00,0.00,0.00
25/12/2535,ttn,5.65,49.38,0.00,0.00,0.00,0.00
26/12/2535,ttn,6.97,50.35,0.00,0.00,0.00,0.00
27/12/2535,ttn,-0.81,42.77,0.00,0.00,0.00,0.00
28/12/2535,ttn,22.59,52.50,0.00,0.00,0.00,0.00
29/12/2535,ttn,16.80,55.47,0.00,0.00,0.00,0.00
30/12/2535,ttn,11.31,58.11,0.00,0.00,0.00,0.00
31/12/2535,ttn,-6.08,51.76,0.00,0.00,0.00,0.00
01/01/2536,ttn,-6.10,43.66,0.00,0.00,0.00,0.00
02/01/2536,ttn,0.06,42.99,0.00,0.00,0.00,0.00
03/01/2536,ttn,-4.46,36.97,0.00,0.00,0.00,0.00
04/01/2536,ttn,21.24,52.50,0.00,0.00,0.00,0.00
05/01/2536,ttn,16.28,51.46,0.00,0.00,0.00,0.00
06/01/2536,ttn,13.54,54.36,0.00,0.00,0.00,0.00
07/01/2536,ttn,7.54,52.43,0.00,0.00,0.00,0.00
08/01/2536,ttn,8.74,56.07,0.00,0.00,0.00,0.00
09/01/2536,ttn,9.61,56.96,0.00,0.00,0.00,0.00
10/01/2536,ttn,-7.58,45.81,0.00,0.00,0.00,0.00
11/01/2536,ttn,16.48,53.09,0.00,0.00,0.00,0.00
12/01/2536,ttn,12.83,52.35,0.00,0.00,0.00,0.00
13/01/2536,ttn,8.41,53.76,0.00,0.00,0.00,0.00
14/01/2536,ttn,6.98,52.50,0.00,0.00,0.00,0.00
15/01/2536,ttn,13.24,55.77,0.00,0.00,0.00,0.00
16/01/2536,ttn,7.42,55.55,0.00,0.00,0.00,0.00
17/01/2536,ttn,-10.53,39.00,0.00,0.00,0.00,0.00
18/01/2536,ttn,17.11,51.53,0.00,0.00,0.00,0.00
19/01/2536,ttn,5.51,50.35,0.00,0.00,0.00,0.00
20/01/2536,ttn,14.95,54.13,0.00,0.00,0.00,0.00
21/01/2536,ttn,4.79,55.92,0.00,0.00,0.00,0.00
22/01/2536,ttn,-1.11,51.98,0.00,0.00,0.00,0.00
23/01/2536,ttn,-3.49,46.48,0.00,0.00,0.00,0.00
24/01/2536,ttn,-4.51,39.00,0.00,0.00,0.00,0.00
25/01/2536,ttn,-0.56,37.48,0.00,0.00,0.00,0.00
26/01/2536,ttn,10.88,43.96,0.00,0.00,0.00,0.00
27/01/2536,ttn,12.75,47.37,0.00,0.00,0.00,0.00
28/01/2536,ttn,-0.42,41.72,0.00,0.00,0.00,0.00
29/01/2536,ttn,3.11,43.44,0.00,0.00,0.00,0.00
30/01/2536,ttn,2.31,40.64,0.00,0.00,0.00,0.00
31/01/2536,ttn,1.06,40.81,0.00,0.00,0.00,0.00
01/02/2536,ttn,7.03,40.70,0.00,0.00,0.00,0.00
02/02/2536,ttn,18.47,50.57,0.00,0.00,0.00,0.00
03/02/2536,ttn,5.29,46.04,0.00,0.00,0.00,0.00
04/02/2536,ttn,14.03,50.12,0.00,0.00,0.00,0.00
05/02/2536,ttn,11.56,52.28,0.00,0.00,0.00,0.00
06/02/2536,ttn,6.72,53.91,0.00,0.00,0.00,0.00
07/02/2536,ttn,-5.05,44.33,0.00,0.00,0.00,0.00
08/02/2536,ttn,19.28,52.95,0.00,0.00,0.00,0.00
09/02/2536,ttn,13.34,54.36,0.00,0.00,0.00,0.00
10/02/2536,ttn,16.89,55.55,0.00,0.00,0.00,0.00
11/02/2536,ttn,14.72,55.92,0.00,0.00,0.00,0.00
12/02/2536,ttn,13.03,53.17,0.00,0.53,0.00,0.00
13/02/2536,ttn,6.10,53.39,0.00,0.00,0.00,0.00
14/02/2536,ttn,-6.32,40.92,0.00,0.00,0.00,0.00
15/02/2536,ttn,15.82,45.81,0.00,0.00,0.00,0.00
16/02/2536,ttn,11.26,45.29,0.00,0.00,0.00,0.00
17/02/2536,ttn,11.65,47.08,0.00,0.00,0.00,0.00
18/02/2536,ttn,13.21,50.20,0.00,0.00,0.00,0.00
19/02/2536,ttn,12.97,52.28,0.00,0.00,0.00,0.00
20/02/2536,ttn,14.39,57.26,0.00,0.00,0.00,0.00
21/02/2536,ttn,-4.58,44.85,0.00,0.00,0.00,0.00
22/02/2536,ttn,21.37,53.91,0.00,0.00,0.00,0.00
23/02/2536,ttn,20.05,56.73,0.00,0.00,0.00,0.00
24/02/2536,ttn,13.29,54.95,0.00,0.37,0.00,0.00
25/02/2536,ttn,15.64,52.28,0.00,0.00,0.00,0.00
26/02/2536,ttn,15.25,52.28,0.00,0.00,0.00,0.00
27/02/2536,ttn,12.80,54.43,0.00,0.00,0.00,0.00
28/02/2536,ttn,-1.57,45.37,0.00,0.00,0.00,0.00
01/03/2536,ttn,17.56,48.12,0.00,0.00,0.00,0.00
02/03/2536,ttn,12.20,49.83,0.00,0.00,0.00,0.00
03/03/2536,ttn,15.01,52.95,0.00,0.24,0.00,0.00
04/03/2536,ttn,14.72,50.72,0.00,0.00,0.00,0.00
05/03/2536,ttn,18.36,55.55,0.00,0.00,0.00,0.00
06/03/2536,ttn,18.49,53.69,0.00,3.45,0.00,0.00
07/03/2536,ttn,-6.76,40.42,0.00,0.00,0.00,0.00
08/03/2536,ttn,12.04,43.14,0.00,0.00,0.00,0.00
09/03/2536,ttn,25.51,51.24,0.00,0.00,0.00,0.00
10/03/2536,ttn,16.27,52.13,0.00,0.00,0.00,0.00
11/03/2536,ttn,14.28,52.28,0.00,0.00,0.00,0.00
12/03/2536,ttn,13.62,52.95,0.00,0.00,0.00,0.00
13/03/2536,ttn,0.22,48.56,0.00,0.00,0.00,0.00
14/03/2536,ttn,-7.35,36.12,0.00,0.00,0.00,0.00
15/03/2536,ttn,22.60,48.19,0.00,0.00,0.00,0.00
16/03/2536,ttn,17.08,49.16,0.00,0.00,0.00,0.00
17/03/2536,ttn,15.87,48.71,0.00,0.00,0.00,0.00
18/03/2536,ttn,15.51,52.80,0.00,0.00,0.00,0.00
19/03/2536,ttn,5.92,45.52,0.00,0.00,0.00,0.00
20/03/2536,ttn,12.95,49.53,0.00,0.00,0.00,0.00
21/03/2536,ttn,-5.22,41.09,0.00,0.00,0.00,0.00
22/03/2536,ttn,10.63,43.14,0.00,0.00,0.00,0.00
23/03/2536,ttn,13.27,45.66,0.00,0.00,0.00,0.00
24/03/2536,ttn,11.21,44.70,0.00,0.00,0.00,0.00
25/03/2536,ttn,19.73,52.43,0.00,0.00,0.00,0.00
26/03/2536,ttn,15.42,55.92,0.00,0.00,0.00,0.00
27/03/2536,ttn,5.98,49.97,0.00,0.00,0.00,0.00
28/03/2536,ttn,0.04,40.02,0.00,0.00,0.00,0.00
29/03/2536,ttn,21.66,48.19,0.00,0.00,0.00,0.00
30/03/2536,ttn,22.87,53.91,0.00,0.00,0.00,0.00
31/03/2536,ttn,16.98,50.87,0.00,0.00,0.00,0.00
01/04/2536,ttn,19.43,49.23,0.00,0.00,0.00,0.00
02/04/2536,ttn,16.00,51.01,0.00,0.00,0.00,0.00
03/04/2536,ttn,14.96,56.14,0.00,0.00,0.00,0.00
04/04/2536,ttn,1.68,47.89,0.00,0.00,0.00,0.00
05/04/2536,ttn,16.99,50.94,0.00,0.00,0.00,0.00
06/04/2536,ttn,7.62,46.48,0.00,0.00,0.00,0.00
07/04/2536,ttn,21.16,50.94,0.00,0.00,0.00,0.00
08/04/2536,ttn,4.75,47.08,0.00,0.00,0.00,0.00
09/04/2536,ttn,7.75,47.52,0.00,0.00,0.00,0.00
10/04/2536,ttn,12.70,53.17,0.00,0.00,0.00,0.00
11/04/2536,ttn,-1.52,47.22,0.00,0.00,0.00,0.00
12/04/2536,ttn,5.68,46.70,0.00,0.00,0.00,0.00
13/04/2536,ttn,5.68,43.44,0.00,0.00,0.00,0.00
14/04/2536,ttn,4.33,38.27,0.00,0.00,0.00,0.00
15/04/2536,ttn,10.09,37.70,0.00,0.00,0.00,0.00
16/04/2536,ttn,14.34,40.81,0.00,0.00,0.00,0.00
17/04/2536,ttn,14.59,46.04,0.00,0.00,0.00,0.00
18/04/2536,ttn,-0.22,39.45,0.00,0.00,0.00,0.00
19/04/2536,ttn,21.51,50.57,0.00,0.00,0.00,0.00
20/04/2536,ttn,19.26,53.17,0.00,0.00,0.00,0.00
21/04/2536,ttn,11.57,48.78,0.00,0.00,0.00,0.00
22/04/2536,ttn,2.63,41.04,0.00,0.00,0.00,0.00
23/04/2536,ttn,11.37,41.77,0.00,0.00,0.00,0.00
24/04/2536,ttn,14.59,47.97,0.00,0.00,0.00,0.00
25/04/2536,ttn,-1.32,43.58,0.00,0.00,0.00,0.00
26/04/2536,ttn,15.97,45.74,0.00,0.00,0.00,0.00
27/04/2536,ttn,15.81,46.18,0.00,0.00,0.00,0.00
28/04/2536,ttn,16.28,49.08,0.00,0.00,0.00,0.00
29/04/2536,ttn,18.43,54.65,0.00,0.00,0.00,0.00
30/04/2536,ttn,12.95,52.57,0.00,0.00,0.00,0.00
01/05/2536,ttn,-2.73,44.77,0.00,0.00,0.00,0.00
02/05/2536,ttn,1.06,41.04,0.00,0.00,0.00,0.00
03/05/2536,ttn,13.64,43.81,0.00,0.00,0.00,0.00
04/05/2536,ttn,17.19,47.30,0.00,0.00,0.00,0.00
05/05/2536,ttn,7.21,48.19,0.00,0.00,0.00,0.00
06/05/2536,ttn,19.81,49.83,0.00,0.00,0.00,0.00
07/05/2536,ttn,19.58,50.35,0.00,0.00,0.00,0.00
08/05/2536,ttn,11.74,46.33,0.00,0.00,0.00,0.00
09/05/2536,ttn,0.51,42.69,0.00,0.00,0.00,0.00
10/05/2536,ttn,10.03,40.53,0.00,0.00,0.00,0.00
11/05/2536,ttn,16.67,43.29,0.00,0.00,0.00,0.00
12/05/2536,ttn,14.69,43.44,0.00,0.00,0.00,0.00
13/05/2536,ttn,14.44,45.96,0.00,0.00,0.00,0.00
14/05/2536,ttn,14.36,49.97,0.00,0.00,0.00,0.00
15/05/2536,ttn,9.65,52.50,0.00,0.00,0.00,0.00
16/05/2536,ttn,0.42,49.53,0.00,0.00,0.00,0.00
17/05/2536,ttn,11.61,48.49,0.00,0.00,0.00,0.00
18/05/2536,ttn,9.67,47.22,0.00,0.00,0.00,0.00
19/05/2536,ttn,6.48,46.63,0.00,0.00,0.00,0.00
20/05/2536,ttn,10.68,48.41,0.00,0.00,0.00,0.00
21/05/2536,ttn,12.88,50.49,0.00,0.00,0.00,0.00
22/05/2536,ttn,8.10,47.89,0.00,0.00,0.00,0.00
23/05/2536,ttn,0.12,41.49,0.00,0.00,0.00,0.00
24/05/2536,ttn,12.75,45.81,0.00,0.00,0.00,0.00
25/05/2536,ttn,15.39,50.79,0.00,0.00,0.00,0.00
26/05/2536,ttn,12.83,53.17,0.00,0.00,0.00,0.00
27/05/2536,ttn,14.29,53.84,0.00,0.00,0.00,0.00
28/05/2536,ttn,11.77,51.68,0.00,0.00,0.00,0.00
29/05/2536,ttn,5.07,47.37,0.00,0.00,0.00,0.00
30/05/2536,ttn,-2.55,39.96,0.00,0.00,0.00,0.00
31/05/2536,ttn,13.10,44.48,0.00,0.00,0.00,0.00
01/06/2536,ttn,12.70,45.96,0.00,0.00,0.00,0.00
02/06/2536,ttn,13.38,49.01,0.00,0.00,0.00,0.00
03/06/2536,ttn,15.82,50.87,0.00,0.00,0.00,0.00
04/06/2536,ttn,12.57,54.51,0.00,0.00,0.00,0.00
05/06/2536,ttn,11.20,53.32,0.00,0.00,0.00,0.00
06/06/2536,ttn,0.52,45.81,0.00,0.00,0.00,0.00
07/06/2536,ttn,13.75,46.48,0.00,0.00,0.00,0.00
08/06/2536,ttn,15.31,49.97,0.00,0.00,0.00,0.00
09/06/2536,ttn,13.64,48.64,0.00,0.00,0.00,0.00
10/06/2536,ttn,11.09,47.97,0.00,0.00,0.00,0.00
11/06/2536,ttn,18.88,51.83,0.00,0.00,0.00,0.00
12/06/2536,ttn,10.87,53.47,0.00,0.00,0.00,0.00
13/06/2536,ttn,-2.30,44.48,0.00,0.00,0.00,0.00
14/06/2536,ttn,16.86,51.53,0.00,0.00,0.00,0.00
15/06/2536,ttn,18.82,56.07,0.00,0.00,0.00,0.00
16/06/2536,ttn,20.57,55.77,0.00,0.00,0.00,0.00
17/06/2536,ttn,20.21,56.59,0.00,0.00,0.00,0.00
18/06/2536,ttn,15.90,52.20,0.00,0.00,0.00,0.00
19/06/2536,ttn,15.15,50.57,0.00,0.00,0.00,0.00
20/06/2536,ttn,2.65,42.11,0.00,0.00,0.00,0.00
21/06/2536,ttn,19.58,49.16,0.00,0.00,0.00,0.00
22/06/2536,ttn,16.23,53.17,0.00,0.00,0.00,0.00
23/06/2536,ttn,15.58,49.38,0.00,0.00,0.00,0.00
24/06/2536,ttn,10.46,49.38,0.00,0.00,0.00,0.00
25/06/2536,ttn,7.81,48.26,0.00,0.00,0.00,0.00
26/06/2536,ttn,7.83,49.53,0.00,0.00,0.00,0.00
27/06/2536,ttn,-5.01,41.09,0.00,0.00,0.00,0.00
28/06/2536,ttn,9.83,44.77,0.00,0.00,0.00,0.00
29/06/2536,ttn,6.27,41.83,0.00,0.00,0.00,0.00
30/06/2536,ttn,3.30,39.79,0.00,0.00,0.00,0.00
01/07/2536,ttn,5.13,38.66,0.00,0.00,0.00,0.00
02/07/2536,ttn,13.55,48.64,0.00,0.00,0.00,0.00
03/07/2536,ttn,6.19,51.31,0.00,0.00,0.00,0.00
04/07/2536,ttn,-4.17,45.00,0.00,0.00,0.00,0.00
05/07/2536,ttn,7.45,42.84,0.00,0.00,0.00,0.00
06/07/2536,ttn,8.30,41.94,0.00,0.00,0.00,0.00
07/07/2536,ttn,8.74,40.87,0.00,0.00,0.00,0.00
08/07/2536,ttn,9.90,41.15,0.00,0.00,0.00,0.00
09/07/2536,ttn,9.81,44.25,0.00,0.00,0.00,0.00
10/07/2536,ttn,3.14,44.33,0.00,0.00,0.00,0.00
11/07/2536,ttn,-3.05,39.57,0.00,0.00,0.00,0.00
12/07/2536,ttn,10.12,42.54,0.00,0.00,0.00,0.00
13/07/2536,ttn,10.37,44.33,0.00,0.00,0.00,0.00
14/07/2536,ttn,12.24,48.04,0.00,0.00,0.00,0.00
15/07/2536,ttn,9.42,47.60,0.00,0.00,0.00,0.00
16/07/2536,ttn,6.76,44.18,0.00,0.00,0.00,0.00
17/07/2536,ttn,8.50,46.56,0.00,0.00,0.00,0.00
18/07/2536,ttn,-3.31,39.74,0.00,0.00,0.00,0.00
19/07/2536,ttn,8.22,41.04,0.00,0.00,0.00,0.00
20/07/2536,ttn,8.04,41.26,0.00,0.00,0.00,0.00
21/07/2536,ttn,8.76,43.51,0.00,0.00,0.00,0.00
22/07/2536,ttn,8.17,43.96,0.00,0.00,0.00,0.00
23/07/2536,ttn,7.47,42.28,0.00,0.00,0.00,0.00
24/07/2536,ttn,5.71,43.36,0.00,0.00,0.00,0.00
25/07/2536,ttn,-4.36,35.67,0.00,0.00,0.00,0.00
26/07/2536,ttn,9.54,39.17,0.00,0.00,0.00,0.00
27/07/2536,ttn,8.69,41.60,0.00,0.00,0.00,0.00
28/07/2536,ttn,5.85,41.43,0.00,0.00,0.00,0.00
29/07/2536,ttn,4.96,38.95,0.00,0.00,0.00,0.00
30/07/2536,ttn,5.64,39.17,0.00,0.00,0.00,0.00
31/07/2536,ttn,6.09,40.25,0.00,0.00,0.00,0.00
01/08/2536,ttn,3.55,40.25,0.00,0.00,0.00,0.00
02/08/2536,ttn,2.82,39.34,0.00,0.00,0.00,0.00
03/08/2536,ttn,-0.20,35.04,0.00,0.00,0.00,0.00
04/08/2536,ttn,6.24,35.89,0.00,0.00,0.00,0.00
05/08/2536,ttn,6.03,35.38,0.00,0.00,0.00,0.00
06/08/2536,ttn,8.08,37.53,0.00,0.00,0.00,0.00
07/08/2536,ttn,5.69,39.23,0.00,0.00,0.00,0.00
08/08/2536,ttn,2.44,38.04,0.00,0.00,0.00,0.00
09/08/2536,ttn,5.28,38.55,0.00,0.00,0.00,0.00
10/08/2536,ttn,2.70,37.14,0.00,0.00,0.00,0.00
11/08/2536,ttn,4.94,37.48,0.00,0.00,0.00,0.00
12/08/2536,ttn,3.06,35.84,0.00,0.00,0.00,0.00
13/08/2536,ttn,3.50,35.33,0.00,0.00,0.00,0.00
14/08/2536,ttn,4.16,36.00,0.00,0.00,0.00,0.00
15/08/2536,ttn,1.90,34.70,0.00,0.00,0.00,0.00
16/08/2536,ttn,7.59,37.81,0.00,0.00,0.00,0.00
17/08/2536,ttn,7.73,41.83,0.00,0.00,0.00,0.00
18/08/2536,ttn,4.44,41.09,0.00,0.00,0.00,0.00
19/08/2536,ttn,4.82,42.92,0.00,0.00,0.00,0.00
20/08/2536,ttn,6.03,46.56,0.00,0.00,0.00,0.00
21/08/2536,ttn,0.62,45.29,0.00,0.00,0.00,0.00
22/08/2536,ttn,-2.01,41.15,0.00,0.00,0.00,0.00
23/08/2536,ttn,1.04,41.09,0.00,0.00,0.00,0.00
24/08/2536,ttn,7.65,46.41,0.00,0.00,0.00,0.00
25/08/2536,ttn,14.00,51.98,0.00,0.00,0.00,0.00
26/08/2536,ttn,9.55,51.46,0.00,0.00,0.00,0.00
27/08/2536,ttn,6.83,53.91,0.00,0.00,0.00,0.00
28/08/2536,ttn,6.34,53.32,0.00,0.00,0.00,0.00
29/08/2536,ttn,-2.99,47.67,0.00,0.00,0.00,0.00
30/08/2536,ttn,6.25,48.34,0.00,0.00,0.00,0.00
31/08/2536,ttn,6.91,48.49,0.00,0.00,0.00,0.00
01/09/2536,ttn,5.41,49.16,0.00,0.00,0.00,0.00
02/09/2536,ttn,9.29,52.65,0.00,0.00,0.00,0.00
03/09/2536,ttn,4.25,50.94,0.00,0.00,0.00,0.00
04/09/2536,ttn,6.72,50.12,0.00,0.00,0.00,0.00
05/09/2536,ttn,-5.89,42.23,0.00,0.00,0.00,0.00
06/09/2536,ttn,6.73,45.89,0.00,0.00,0.00,0.00
07/09/2536,ttn,13.97,52.20,0.00,0.00,0.00,0.00
08/09/2536,ttn,5.50,50.05,0.00,0.00,0.00,0.00
09/09/2536,ttn,4.60,51.24,0.00,0.00,0.00,0.00
10/09/2536,ttn,2.17,50.79,0.00,0.00,0.00,0.00
11/09/2536,ttn,4.55,50.79,0.00,0.00,0.00,0.00
12/09/2536,ttn,-0.57,41.21,0.00,0.00,0.00,0.00
13/09/2536,ttn,9.18,45.07,0.00,0.00,0.00,0.00
14/09/2536,ttn,11.74,47.74,0.00,0.00,0.00,0.00
15/09/2536,ttn,10.72,49.68,0.00,0.00,0.00,0.00
16/09/2536,ttn,13.17,51.98,0.00,0.00,0.00,0.00
17/09/2536,ttn,10.61,54.65,0.00,0.00,0.00,0.00
18/09/2536,ttn,7.03,52.28,0.00,0.00,0.00,0.00
19/09/2536,ttn,-3.44,45.07,0.00,0.00,0.00,0.00
